,date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
1914,2003-12-01,east midlands,118022,E12000004,10239.0,-,0
1915,2004-01-01,east midlands,119411,E12000004,7314.0,-,0
1916,2004-02-01,east midlands,120237,E12000004,7473.0,-,0
1917,2004-03-01,east midlands,121241,E12000004,8770.0,-,0
1918,2004-04-01,east midlands,125676,E12000004,10531.0,-,0
1919,2004-05-01,east midlands,128522,E12000004,9563.0,-,0
1920,2004-06-01,east midlands,130950,E12000004,10503.0,-,0
1921,2004-07-01,east midlands,133637,E12000004,11266.0,-,0
1922,2004-08-01,east midlands,136148,E12000004,9424.0,-,0
1923,2004-09-01,east midlands,137141,E12000004,7945.0,-,0
1924,2004-10-01,east midlands,136872,E12000004,7600.0,-,0
1925,2004-11-01,east midlands,138554,E12000004,6881.0,-,0
1926,2004-12-01,east midlands,137765,E12000004,6958.0,-,0
1927,2005-01-01,east midlands,135281,E12000004,4327.0,-,0
1928,2005-02-01,east midlands,136774,E12000004,4790.0,-,0
1929,2005-03-01,east midlands,137121,E12000004,5901.0,-,0
1930,2005-04-01,east midlands,138634,E12000004,7088.0,-,0
1931,2005-05-01,east midlands,140205,E12000004,6890.0,-,0
1932,2005-06-01,east midlands,139707,E12000004,7885.0,-,0
1933,2005-07-01,east midlands,141437,E12000004,8444.0,-,0
1934,2005-08-01,east midlands,142518,E12000004,8319.0,-,0
1935,2005-09-01,east midlands,141382,E12000004,8473.0,-,0
1936,2005-10-01,east midlands,142601,E12000004,7681.0,-,0
1937,2005-11-01,east midlands,142597,E12000004,7772.0,-,0
1938,2005-12-01,east midlands,142296,E12000004,8951.0,-,0
1939,2006-01-01,east midlands,140443,E12000004,5978.0,-,0
1940,2006-02-01,east midlands,140814,E12000004,6405.0,-,0
1941,2006-03-01,east midlands,141418,E12000004,8741.0,-,0
1942,2006-04-01,east midlands,145425,E12000004,7912.0,-,0
1943,2006-05-01,east midlands,145116,E12000004,8881.0,-,0
1944,2006-06-01,east midlands,146426,E12000004,10659.0,-,0
1945,2006-07-01,east midlands,149079,E12000004,9425.0,-,0
1946,2006-08-01,east midlands,149752,E12000004,10183.0,-,0
1947,2006-09-01,east midlands,148304,E12000004,9765.0,-,0
1948,2006-10-01,east midlands,149835,E12000004,9446.0,-,0
1949,2006-11-01,east midlands,150106,E12000004,9804.0,-,0
1950,2006-12-01,east midlands,151841,E12000004,10413.0,-,0
1951,2007-01-01,east midlands,151360,E12000004,7037.0,-,0
1952,2007-02-01,east midlands,152008,E12000004,7125.0,-,0
1953,2007-03-01,east midlands,152595,E12000004,9116.0,-,0
1954,2007-04-01,east midlands,154051,E12000004,8170.0,-,0
1955,2007-05-01,east midlands,154459,E12000004,8914.0,-,0
1956,2007-06-01,east midlands,156216,E12000004,10668.0,-,0
1957,2007-07-01,east midlands,157902,E12000004,9522.0,-,0
1958,2007-08-01,east midlands,159023,E12000004,10470.0,-,0
1959,2007-09-01,east midlands,159537,E12000004,8229.0,-,0
1960,2007-10-01,east midlands,157562,E12000004,8177.0,-,0
1961,2007-11-01,east midlands,157962,E12000004,8697.0,-,0
1962,2007-12-01,east midlands,157244,E12000004,7083.0,-,0
1963,2008-01-01,east midlands,153065,E12000004,4705.0,-,0
1964,2008-02-01,east midlands,153034,E12000004,5182.0,-,0
1965,2008-03-01,east midlands,152241,E12000004,4967.0,-,0
1966,2008-04-01,east midlands,152448,E12000004,5310.0,-,0
1967,2008-05-01,east midlands,152126,E12000004,5595.0,-,0
1968,2008-06-01,east midlands,151545,E12000004,5020.0,-,0
1969,2008-07-01,east midlands,150970,E12000004,4420.0,-,0
1970,2008-08-01,east midlands,146193,E12000004,4110.0,-,0
1971,2008-09-01,east midlands,142592,E12000004,3565.0,-,0
1972,2008-10-01,east midlands,140155,E12000004,3962.0,-,0
1973,2008-11-01,east midlands,134902,E12000004,3224.0,-,0
1974,2008-12-01,east midlands,134826,E12000004,3700.0,-,0
1975,2009-01-01,east midlands,131716,E12000004,2245.0,-,0
1976,2009-02-01,east midlands,129876,E12000004,2271.0,-,0
1977,2009-03-01,east midlands,129915,E12000004,3227.0,-,0
1978,2009-04-01,east midlands,130372,E12000004,3392.0,-,0
1979,2009-05-01,east midlands,129878,E12000004,3899.0,-,0
1980,2009-06-01,east midlands,133112,E12000004,4667.0,-,0
1981,2009-07-01,east midlands,134249,E12000004,5131.0,-,0
1982,2009-08-01,east midlands,136342,E12000004,4815.0,-,0
1983,2009-09-01,east midlands,136490,E12000004,4718.0,-,0
1984,2009-10-01,east midlands,138349,E12000004,5528.0,-,0
1985,2009-11-01,east midlands,138539,E12000004,4944.0,-,0
1986,2009-12-01,east midlands,140587,E12000004,6846.0,-,0
1987,2010-01-01,east midlands,136462,E12000004,2727.0,-,0
1988,2010-02-01,east midlands,139602,E12000004,3313.0,-,0
1989,2010-03-01,east midlands,137857,E12000004,4501.0,-,0
1990,2010-04-01,east midlands,139450,E12000004,4374.0,-,0
1991,2010-05-01,east midlands,141760,E12000004,4210.0,-,0
1992,2010-06-01,east midlands,142143,E12000004,5193.0,-,0
1993,2010-07-01,east midlands,142973,E12000004,5533.0,-,0
1994,2010-08-01,east midlands,144010,E12000004,4949.0,-,0
1995,2010-09-01,east midlands,142087,E12000004,4524.0,-,0
1996,2010-10-01,east midlands,141097,E12000004,4898.0,-,0
1997,2010-11-01,east midlands,139935,E12000004,4688.0,-,0
1998,2010-12-01,east midlands,139103,E12000004,4786.0,-,0
1999,2011-01-01,east midlands,136418,E12000004,2927.0,-,0
2000,2011-02-01,east midlands,137220,E12000004,3190.0,-,0
2001,2011-03-01,east midlands,136388,E12000004,3819.0,-,0
2002,2011-04-01,east midlands,137100,E12000004,4253.0,-,0
2003,2011-05-01,east midlands,137464,E12000004,4070.0,-,0
2004,2011-06-01,east midlands,137793,E12000004,4962.0,-,0
2005,2011-07-01,east midlands,140060,E12000004,5136.0,-,0
2006,2011-08-01,east midlands,140623,E12000004,5341.0,-,0
2007,2011-09-01,east midlands,138920,E12000004,5085.0,-,0
2008,2011-10-01,east midlands,137499,E12000004,4730.0,-,0
2009,2011-11-01,east midlands,137839,E12000004,4913.0,-,0
2010,2011-12-01,east midlands,138723,E12000004,5242.0,-,0
2011,2012-01-01,east midlands,136369,E12000004,3558.0,-,0
2012,2012-02-01,east midlands,136102,E12000004,3545.0,-,0
2013,2012-03-01,east midlands,137025,E12000004,4887.0,-,0
2014,2012-04-01,east midlands,138440,E12000004,3675.0,-,0
2015,2012-05-01,east midlands,138251,E12000004,4481.0,-,0
2016,2012-06-01,east midlands,139459,E12000004,5134.0,-,0
2017,2012-07-01,east midlands,140983,E12000004,4761.0,-,0
2018,2012-08-01,east midlands,139793,E12000004,5338.0,-,0
2019,2012-09-01,east midlands,139262,E12000004,4117.0,-,0
2020,2012-10-01,east midlands,139395,E12000004,4930.0,-,0
2021,2012-11-01,east midlands,139511,E12000004,5315.0,-,0
2022,2012-12-01,east midlands,138977,E12000004,4746.0,-,0
2023,2013-01-01,east midlands,137537,E12000004,3447.0,-,0
2024,2013-02-01,east midlands,137599,E12000004,3522.0,-,0
2025,2013-03-01,east midlands,138562,E12000004,4585.0,-,0
2026,2013-04-01,east midlands,139314,E12000004,4258.0,-,0
2027,2013-05-01,east midlands,141012,E12000004,5780.0,-,0
2028,2013-06-01,east midlands,141367,E12000004,5591.0,-,0
2029,2013-07-01,east midlands,142534,E12000004,5910.0,-,0
2030,2013-08-01,east midlands,144030,E12000004,6566.0,-,0
2031,2013-09-01,east midlands,143553,E12000004,5592.0,-,0
2032,2013-10-01,east midlands,144444,E12000004,6226.0,-,0
2033,2013-11-01,east midlands,143522,E12000004,7336.0,-,0
2034,2013-12-01,east midlands,145942,E12000004,7029.0,-,0
2035,2014-01-01,east midlands,145261,E12000004,5578.0,-,0
2036,2014-02-01,east midlands,146741,E12000004,5651.0,-,0
2037,2014-03-01,east midlands,146448,E12000004,5780.0,-,0
2038,2014-04-01,east midlands,149319,E12000004,6261.0,-,0
2039,2014-05-01,east midlands,150008,E12000004,7009.0,-,0
2040,2014-06-01,east midlands,151454,E12000004,7108.0,-,0
2041,2014-07-01,east midlands,152658,E12000004,7401.0,-,0
2042,2014-08-01,east midlands,155033,E12000004,7929.0,-,0
2043,2014-09-01,east midlands,155263,E12000004,6712.0,-,0
2044,2014-10-01,east midlands,154170,E12000004,7725.0,-,0
2045,2014-11-01,east midlands,154009,E12000004,6398.0,-,0
2046,2014-12-01,east midlands,153904,E12000004,6970.0,-,0
2047,2015-01-01,east midlands,153669,E12000004,4865.0,-,0
2048,2015-02-01,east midlands,154210,E12000004,5071.0,-,0
2049,2015-03-01,east midlands,154728,E12000004,5751.0,-,0
2050,2015-04-01,east midlands,155680,E12000004,5438.0,-,0
2051,2015-05-01,east midlands,157709,E12000004,6611.0,-,0
2052,2015-06-01,east midlands,158960,E12000004,7535.0,-,0
2053,2015-07-01,east midlands,161180,E12000004,7835.0,-,0
2054,2015-08-01,east midlands,163208,E12000004,7429.0,-,0
2055,2015-09-01,east midlands,162174,E12000004,7073.0,-,0
2056,2015-10-01,east midlands,163771,E12000004,8037.0,-,0
2057,2015-11-01,east midlands,164460,E12000004,7281.0,-,0
2058,2015-12-01,east midlands,165081,E12000004,7640.0,-,0
2059,2016-01-01,east midlands,164946,E12000004,5414.0,-,0
2060,2016-02-01,east midlands,164383,E12000004,5805.0,-,0
2061,2016-03-01,east midlands,165175,E12000004,10702.0,-,0
2062,2016-04-01,east midlands,167913,E12000004,5087.0,-,0
2063,2016-05-01,east midlands,168771,E12000004,5824.0,-,0
2064,2016-06-01,east midlands,170091,E12000004,7044.0,-,0
2065,2016-07-01,east midlands,171782,E12000004,7101.0,-,0
2066,2016-08-01,east midlands,172649,E12000004,7540.0,-,0
2067,2016-09-01,east midlands,173272,E12000004,7437.0,-,0
2068,2016-10-01,east midlands,172479,E12000004,6766.0,-,0
2069,2016-11-01,east midlands,173872,E12000004,7172.0,-,0
2070,2016-12-01,east midlands,174665,E12000004,7739.0,-,0
2071,2017-01-01,east midlands,172959,E12000004,5178.0,-,0
2072,2017-02-01,east midlands,175110,E12000004,5420.0,-,0
2073,2017-03-01,east midlands,174956,E12000004,6958.0,-,0
2074,2017-04-01,east midlands,177942,E12000004,5864.0,-,0
2075,2017-05-01,east midlands,178966,E12000004,6544.0,-,0
2076,2017-06-01,east midlands,180204,E12000004,8030.0,-,0
2077,2017-07-01,east midlands,183172,E12000004,7121.0,-,0
2078,2017-08-01,east midlands,182763,E12000004,7580.0,-,0
2079,2017-09-01,east midlands,183816,E12000004,7393.0,-,0
2080,2017-10-01,east midlands,184044,E12000004,7433.0,-,0
2081,2017-11-01,east midlands,183974,E12000004,7333.0,-,0
2082,2017-12-01,east midlands,184942,E12000004,7401.0,-,0
2083,2018-01-01,east midlands,184574,E12000004,5336.0,-,0
2084,2018-02-01,east midlands,187235,E12000004,5509.0,-,0
2085,2018-03-01,east midlands,184845,E12000004,6451.0,-,0
2086,2018-04-01,east midlands,187276,E12000004,5709.0,-,0
2087,2018-05-01,east midlands,188826,E12000004,6536.0,-,0
2088,2018-06-01,east midlands,189259,E12000004,7596.0,-,0
2089,2018-07-01,east midlands,191231,E12000004,6788.0,-,0
2090,2018-08-01,east midlands,192610,E12000004,8115.0,-,0
2091,2018-09-01,east midlands,194049,E12000004,6519.0,-,0
2092,2018-10-01,east midlands,191625,E12000004,7422.0,-,0
2093,2018-11-01,east midlands,192969,E12000004,7851.0,-,0
2094,2018-12-01,east midlands,191781,E12000004,6789.0,-,0
2095,2019-01-01,east midlands,191237,E12000004,5024.0,-,0
2096,2019-02-01,east midlands,190985,E12000004,5503.0,-,0
2097,2019-03-01,east midlands,190795,E12000004,6099.0,-,0
2098,2019-04-01,east midlands,191721,E12000004,5774.0,-,0
2099,2019-05-01,east midlands,192243,E12000004,6350.0,-,0
2100,2019-06-01,east midlands,192192,E12000004,6576.0,-,0
2101,2019-07-01,east midlands,193677,E12000004,6543.0,-,0
2102,2019-08-01,east midlands,195129,E12000004,7055.0,-,0
2103,2019-09-01,east midlands,195107,E12000004,6256.0,-,0
2104,2019-10-01,east midlands,194961,E12000004,6454.0,-,0
2105,2019-11-01,east midlands,195515,E12000004,6518.0,-,0
2106,2019-12-01,east midlands,196534,E12000004,-,-,0
2107,2020-01-01,east midlands,195707,E12000004,-,-,0
2108,1995-01-01,north east,42076,E12000001,1983.0,-,0
2109,1995-02-01,north east,42572,E12000001,1986.0,-,0
2110,1995-03-01,north east,42370,E12000001,3052.0,-,0
2111,1995-04-01,north east,42096,E12000001,2406.0,-,0
2112,1995-05-01,north east,43266,E12000001,2857.0,-,0
2113,1995-06-01,north east,42315,E12000001,3251.0,-,0
2114,1995-07-01,north east,43288,E12000001,2719.0,-,0
2115,1995-08-01,north east,41899,E12000001,2969.0,-,0
2116,1995-09-01,north east,41851,E12000001,2983.0,-,0
2117,1995-10-01,north east,41688,E12000001,2674.0,-,0
2118,1995-11-01,north east,41728,E12000001,2620.0,-,0
2119,1995-12-01,north east,42303,E12000001,2859.0,-,0
2120,1996-01-01,north east,40790,E12000001,2020.0,-,0
2121,1996-02-01,north east,40722,E12000001,2113.0,-,0
2122,1996-03-01,north east,41753,E12000001,2893.0,-,0
2123,1996-04-01,north east,41588,E12000001,2604.0,-,0
2124,1996-05-01,north east,42987,E12000001,3464.0,-,0
2125,1996-06-01,north east,42848,E12000001,3235.0,-,0
2126,1996-07-01,north east,42800,E12000001,3382.0,-,0
2127,1996-08-01,north east,43374,E12000001,3671.0,-,0
2128,1996-09-01,north east,43082,E12000001,3347.0,-,0
2129,1996-10-01,north east,42537,E12000001,3477.0,-,0
2130,1996-11-01,north east,42799,E12000001,3932.0,-,0
2131,1996-12-01,north east,42636,E12000001,3270.0,-,0
2132,1997-01-01,north east,42353,E12000001,2548.0,-,0
2133,1997-02-01,north east,42574,E12000001,2458.0,-,0
2134,1997-03-01,north east,42735,E12000001,2850.0,-,0
2135,1997-04-01,north east,43976,E12000001,2951.0,-,0
2136,1997-05-01,north east,44090,E12000001,3704.0,-,0
2137,1997-06-01,north east,44628,E12000001,3977.0,-,0
2138,1997-07-01,north east,45566,E12000001,3920.0,-,0
2139,1997-08-01,north east,44793,E12000001,3962.0,-,0
2140,1997-09-01,north east,43770,E12000001,3505.0,-,0
2141,1997-10-01,north east,43996,E12000001,3876.0,-,0
2142,1997-11-01,north east,44049,E12000001,3345.0,-,0
2143,1997-12-01,north east,44379,E12000001,3634.0,-,0
2144,1998-01-01,north east,44246,E12000001,2522.0,-,0
2145,1998-02-01,north east,43510,E12000001,2488.0,-,0
2146,1998-03-01,north east,44786,E12000001,3106.0,-,0
2147,1998-04-01,north east,45039,E12000001,3350.0,-,0
2148,1998-05-01,north east,45169,E12000001,3735.0,-,0
2149,1998-06-01,north east,45962,E12000001,4051.0,-,0
2150,1998-07-01,north east,45789,E12000001,4312.0,-,0
2151,1998-08-01,north east,46569,E12000001,3542.0,-,0
2152,1998-09-01,north east,46510,E12000001,3468.0,-,0
2153,1998-10-01,north east,45548,E12000001,3853.0,-,0
2154,1998-11-01,north east,45475,E12000001,3383.0,-,0
2155,1998-12-01,north east,45995,E12000001,3542.0,-,0
2156,1999-01-01,north east,45467,E12000001,2317.0,-,0
2157,1999-02-01,north east,43969,E12000001,2436.0,-,0
2158,1999-03-01,north east,45505,E12000001,3338.0,-,0
2159,1999-04-01,north east,46042,E12000001,3623.0,-,0
2160,1999-05-01,north east,46172,E12000001,3550.0,-,0
2161,1999-06-01,north east,47671,E12000001,3962.0,-,0
2162,1999-07-01,north east,47753,E12000001,4474.0,-,0
2163,1999-08-01,north east,47713,E12000001,3994.0,-,0
2164,1999-09-01,north east,47740,E12000001,3778.0,-,0
2165,1999-10-01,north east,48970,E12000001,4285.0,-,0
2166,1999-11-01,north east,48694,E12000001,4106.0,-,0
2167,1999-12-01,north east,48298,E12000001,4060.0,-,0
2168,2000-01-01,north east,47604,E12000001,2564.0,-,0
2169,2000-02-01,north east,47757,E12000001,2752.0,-,0
2170,2000-03-01,north east,48678,E12000001,4035.0,-,0
2171,2000-04-01,north east,49463,E12000001,3866.0,-,0
2172,2000-05-01,north east,49780,E12000001,4015.0,-,0
2173,2000-06-01,north east,49003,E12000001,4684.0,-,0
2174,2000-07-01,north east,50416,E12000001,4091.0,-,0
2175,2000-08-01,north east,50702,E12000001,4113.0,-,0
2176,2000-09-01,north east,49432,E12000001,4199.0,-,0
2177,2000-10-01,north east,49501,E12000001,4027.0,-,0
2178,2000-11-01,north east,49024,E12000001,3769.0,-,0
2179,2000-12-01,north east,50362,E12000001,4389.0,-,0
2180,2001-01-01,north east,49837,E12000001,2668.0,-,0
2181,2001-02-01,north east,49045,E12000001,2821.0,-,0
2182,2001-03-01,north east,49587,E12000001,4154.0,-,0
2183,2001-04-01,north east,51735,E12000001,4007.0,-,0
2184,2001-05-01,north east,52412,E12000001,4362.0,-,0
2185,2001-06-01,north east,52266,E12000001,5178.0,-,0
2186,2001-07-01,north east,53353,E12000001,4856.0,-,0
2187,2001-08-01,north east,55425,E12000001,5348.0,-,0
2188,2001-09-01,north east,53720,E12000001,4363.0,-,0
2189,2001-10-01,north east,54201,E12000001,4786.0,-,0
2190,2001-11-01,north east,54769,E12000001,5406.0,-,0
2191,2001-12-01,north east,55879,E12000001,4533.0,-,0
2192,2002-01-01,north east,54746,E12000001,3238.0,-,0
2193,2002-02-01,north east,54983,E12000001,3451.0,-,0
2194,2002-03-01,north east,56509,E12000001,4895.0,-,0
2195,2002-04-01,north east,58178,E12000001,4531.0,-,0
2196,2002-05-01,north east,60166,E12000001,6280.0,-,0
2197,2002-06-01,north east,60958,E12000001,4696.0,-,0
2198,2002-07-01,north east,63302,E12000001,5572.0,-,0
2199,2002-08-01,north east,65025,E12000001,5792.0,-,0
2200,2002-09-01,north east,64455,E12000001,4805.0,-,0
2201,2002-10-01,north east,66049,E12000001,5024.0,-,0
2202,2002-11-01,north east,68494,E12000001,5654.0,-,0
2203,2002-12-01,north east,69491,E12000001,4946.0,-,0
2204,2003-01-01,north east,67520,E12000001,3888.0,-,0
2205,2003-02-01,north east,68396,E12000001,3762.0,-,0
2206,2003-03-01,north east,71926,E12000001,4296.0,-,0
2207,2003-04-01,north east,75588,E12000001,4386.0,-,0
2208,2003-05-01,north east,77026,E12000001,5214.0,-,0
2209,2003-06-01,north east,78789,E12000001,5226.0,-,0
2210,2003-07-01,north east,82819,E12000001,5504.0,-,0
2211,2003-08-01,north east,84389,E12000001,5600.0,-,0
2212,2003-09-01,north east,84723,E12000001,5293.0,-,0
2213,2003-10-01,north east,87372,E12000001,6148.0,-,0
2214,2003-11-01,north east,88701,E12000001,5677.0,-,0
2215,2003-12-01,north east,89552,E12000001,5747.0,-,0
2216,2004-01-01,north east,90994,E12000001,3865.0,-,0
2217,2004-02-01,north east,88520,E12000001,4006.0,-,0
2218,2004-03-01,north east,93021,E12000001,4888.0,-,0
2219,2004-04-01,north east,99508,E12000001,5809.0,-,0
2220,2004-05-01,north east,102162,E12000001,5267.0,-,0
2221,2004-06-01,north east,106437,E12000001,6201.0,-,0
2222,2004-07-01,north east,110089,E12000001,6208.0,-,0
2223,2004-08-01,north east,111699,E12000001,5153.0,-,0
2224,2004-09-01,north east,110489,E12000001,4582.0,-,0
2225,2004-10-01,north east,112205,E12000001,4650.0,-,0
2226,2004-11-01,north east,109566,E12000001,3883.0,-,0
2227,2004-12-01,north east,113511,E12000001,4199.0,-,0
2228,2005-01-01,north east,111474,E12000001,2559.0,-,0
2229,2005-02-01,north east,110454,E12000001,2752.0,-,0
2230,2005-03-01,north east,112596,E12000001,3359.0,-,0
2231,2005-04-01,north east,115579,E12000001,4117.0,-,0
2232,2005-05-01,north east,117007,E12000001,4157.0,-,0
2233,2005-06-01,north east,118615,E12000001,4474.0,-,0
2234,2005-07-01,north east,121318,E12000001,4806.0,-,0
2235,2005-08-01,north east,123066,E12000001,4378.0,-,0
2236,2005-09-01,north east,121255,E12000001,4623.0,-,0
2237,2005-10-01,north east,121647,E12000001,4311.0,-,0
2238,2005-11-01,north east,123245,E12000001,4400.0,-,0
2239,2005-12-01,north east,123089,E12000001,5168.0,-,0
2240,2006-01-01,north east,123039,E12000001,3300.0,-,0
2241,2006-02-01,north east,121124,E12000001,3597.0,-,0
2242,2006-03-01,north east,123786,E12000001,5123.0,-,0
2243,2006-04-01,north east,126215,E12000001,4571.0,-,0
2244,2006-05-01,north east,126767,E12000001,4795.0,-,0
2245,2006-06-01,north east,129083,E12000001,5746.0,-,0
2246,2006-07-01,north east,130283,E12000001,5313.0,-,0
2247,2006-08-01,north east,129962,E12000001,5071.0,-,0
2248,2006-09-01,north east,131628,E12000001,5510.0,-,0
2249,2006-10-01,north east,131788,E12000001,5216.0,-,0
2250,2006-11-01,north east,130774,E12000001,5343.0,-,0
2251,2006-12-01,north east,134036,E12000001,6047.0,-,0
2252,2007-01-01,north east,132508,E12000001,3904.0,-,0
2253,2007-02-01,north east,131175,E12000001,4014.0,-,0
2254,2007-03-01,north east,132120,E12000001,5267.0,-,0
2255,2007-04-01,north east,135047,E12000001,4734.0,-,0
2256,2007-05-01,north east,135645,E12000001,5560.0,-,0
2257,2007-06-01,north east,137655,E12000001,6406.0,-,0
2258,2007-07-01,north east,139400,E12000001,5765.0,-,0
2259,2007-08-01,north east,138535,E12000001,5930.0,-,0
2260,2007-09-01,north east,138306,E12000001,4766.0,-,0
2261,2007-10-01,north east,137946,E12000001,5077.0,-,0
2262,2007-11-01,north east,138832,E12000001,5193.0,-,0
2263,2007-12-01,north east,138507,E12000001,4126.0,-,0
2264,2008-01-01,north east,135418,E12000001,2800.0,-,0
2265,2008-02-01,north east,135027,E12000001,2919.0,-,0
2266,2008-03-01,north east,133568,E12000001,2952.0,-,0
2267,2008-04-01,north east,135960,E12000001,3098.0,-,0
2268,2008-05-01,north east,137087,E12000001,3163.0,-,0
2269,2008-06-01,north east,135464,E12000001,2827.0,-,0
2270,2008-07-01,north east,132306,E12000001,2488.0,-,0
2271,2008-08-01,north east,131545,E12000001,2119.0,-,0
2272,2008-09-01,north east,126926,E12000001,1954.0,-,0
2273,2008-10-01,north east,124448,E12000001,1999.0,-,0
2274,2008-11-01,north east,123884,E12000001,1713.0,-,0
2275,2008-12-01,north east,120275,E12000001,1710.0,-,0
2276,2009-01-01,north east,118710,E12000001,1138.0,-,0
2277,2009-02-01,north east,117221,E12000001,1200.0,-,0
2278,2009-03-01,north east,117079,E12000001,1680.0,-,0
2279,2009-04-01,north east,118270,E12000001,1708.0,-,0
2280,2009-05-01,north east,119532,E12000001,1998.0,-,0
2281,2009-06-01,north east,120823,E12000001,2218.0,-,0
2282,2009-07-01,north east,120952,E12000001,2277.0,-,0
2283,2009-08-01,north east,122676,E12000001,2126.0,-,0
2284,2009-09-01,north east,123725,E12000001,2098.0,-,0
2285,2009-10-01,north east,123135,E12000001,2438.0,-,0
2286,2009-11-01,north east,124131,E12000001,2139.0,-,0
2287,2009-12-01,north east,125208,E12000001,2934.0,-,0
2288,2010-01-01,north east,119947,E12000001,1363.0,-,0
2289,2010-02-01,north east,121984,E12000001,1632.0,-,0
2290,2010-03-01,north east,123110,E12000001,1851.0,-,0
2291,2010-04-01,north east,123415,E12000001,2080.0,-,0
2292,2010-05-01,north east,122873,E12000001,2018.0,-,0
2293,2010-06-01,north east,123620,E12000001,2557.0,-,0
2294,2010-07-01,north east,123348,E12000001,2623.0,-,0
2295,2010-08-01,north east,126174,E12000001,2320.0,-,0
2296,2010-09-01,north east,122224,E12000001,2213.0,-,0
2297,2010-10-01,north east,124799,E12000001,2331.0,-,0
2298,2010-11-01,north east,120265,E12000001,2095.0,-,0
2299,2010-12-01,north east,119688,E12000001,2338.0,-,0
2300,2011-01-01,north east,117111,E12000001,1458.0,-,0
2301,2011-02-01,north east,116809,E12000001,1541.0,-,0
2302,2011-03-01,north east,115711,E12000001,2060.0,-,0
2303,2011-04-01,north east,119438,E12000001,2157.0,-,0
2304,2011-05-01,north east,119979,E12000001,2056.0,-,0
2305,2011-06-01,north east,119671,E12000001,2476.0,-,0
2306,2011-07-01,north east,117616,E12000001,2514.0,-,0
2307,2011-08-01,north east,116961,E12000001,2436.0,-,0
2308,2011-09-01,north east,117236,E12000001,2580.0,-,0
2309,2011-10-01,north east,116238,E12000001,2261.0,-,0
2310,2011-11-01,north east,117028,E12000001,2480.0,-,0
2311,2011-12-01,north east,115328,E12000001,2618.0,-,0
2312,2012-01-01,north east,113011,E12000001,1694.0,-,0
2313,2012-02-01,north east,113852,E12000001,1640.0,-,0
2314,2012-03-01,north east,116622,E12000001,2368.0,-,0
2315,2012-04-01,north east,116031,E12000001,1795.0,-,0
2316,2012-05-01,north east,115601,E12000001,2160.0,-,0
2317,2012-06-01,north east,117444,E12000001,2579.0,-,0
2318,2012-07-01,north east,117137,E12000001,2104.0,-,0
2319,2012-08-01,north east,119749,E12000001,2458.0,-,0
2320,2012-09-01,north east,118194,E12000001,2015.0,-,0
2321,2012-10-01,north east,116854,E12000001,2361.0,-,0
2322,2012-11-01,north east,116777,E12000001,2502.0,-,0
2323,2012-12-01,north east,114860,E12000001,2354.0,-,0
2324,2013-01-01,north east,113585,E12000001,1582.0,-,0
2325,2013-02-01,north east,112008,E12000001,1697.0,-,0
2326,2013-03-01,north east,115161,E12000001,2212.0,-,0
2327,2013-04-01,north east,115330,E12000001,2016.0,-,0
2328,2013-05-01,north east,115849,E12000001,2618.0,-,0
2329,2013-06-01,north east,115645,E12000001,2764.0,-,0
2330,2013-07-01,north east,118564,E12000001,2698.0,-,0
2331,2013-08-01,north east,120219,E12000001,2870.0,-,0
2332,2013-09-01,north east,119140,E12000001,2651.0,-,0
2333,2013-10-01,north east,112868,E12000001,2933.0,-,0
2334,2013-11-01,north east,116456,E12000001,3237.0,-,0
2335,2013-12-01,north east,116274,E12000001,3277.0,-,0
2336,2014-01-01,north east,114531,E12000001,2614.0,-,0
2337,2014-02-01,north east,114784,E12000001,2467.0,-,0
2338,2014-03-01,north east,116317,E12000001,2830.0,-,0
2339,2014-04-01,north east,118315,E12000001,2845.0,-,0
2340,2014-05-01,north east,118613,E12000001,3236.0,-,0
2341,2014-06-01,north east,121217,E12000001,3539.0,-,0
2342,2014-07-01,north east,121279,E12000001,3228.0,-,0
2343,2014-08-01,north east,121329,E12000001,3488.0,-,0
2344,2014-09-01,north east,120251,E12000001,3115.0,-,0
2345,2014-10-01,north east,118619,E12000001,3533.0,-,0
2346,2014-11-01,north east,118778,E12000001,3293.0,-,0
2347,2014-12-01,north east,118798,E12000001,3237.0,-,0
2348,2015-01-01,north east,117156,E12000001,2417.0,-,0
2349,2015-02-01,north east,118525,E12000001,2290.0,-,0
2350,2015-03-01,north east,117578,E12000001,2829.0,-,0
2351,2015-04-01,north east,121598,E12000001,2718.0,-,0
2352,2015-05-01,north east,120610,E12000001,3303.0,-,0
2353,2015-06-01,north east,122584,E12000001,3735.0,-,0
2354,2015-07-01,north east,122669,E12000001,3739.0,-,0
2355,2015-08-01,north east,123621,E12000001,3198.0,-,0
2356,2015-09-01,north east,123304,E12000001,3289.0,-,0
2357,2015-10-01,north east,121512,E12000001,3582.0,-,0
2358,2015-11-01,north east,123032,E12000001,3403.0,-,0
2359,2015-12-01,north east,123597,E12000001,3351.0,-,0
2360,2016-01-01,north east,121096,E12000001,2451.0,-,0
2361,2016-02-01,north east,121085,E12000001,2627.0,-,0
2362,2016-03-01,north east,122837,E12000001,4535.0,-,0
2363,2016-04-01,north east,122481,E12000001,2381.0,-,0
2364,2016-05-01,north east,124696,E12000001,2756.0,-,0
2365,2016-06-01,north east,126898,E12000001,3499.0,-,0
